date;nombre
2009/01/03 00:00;0.000000117
2009/01/06 00:00;0.0
2009/01/09 00:00;0.00000164
2009/01/12 00:00;0.0000104
2009/01/15 00:00;0.0000149
2009/01/18 00:00;0.0000118
2009/01/21 00:00;0.0000132
2009/01/24 00:00;0.0000233
2009/01/27 00:00;0.0000121
2009/01/30 00:00;0.0000142
2009/02/02 00:00;0.0000149
2009/02/05 00:00;0.0000142
2009/02/08 00:00;0.0000157
2009/02/11 00:00;0.0000153
2009/02/14 00:00;0.0000165
2009/02/17 00:00;0.0000138
2009/02/20 00:00;0.000015
2009/02/23 00:00;0.0000125
2009/02/26 00:00;0.0000112
2009/03/01 00:00;0.0000124
2009/03/04 00:00;0.0000124
2009/03/07 00:00;0.000013
2009/03/10 00:00;0.0000123
2009/03/13 00:00;0.0000134
2009/03/16 00:00;0.0000152
2009/03/19 00:00;0.0000143
2009/03/22 00:00;0.0000111
2009/03/25 00:00;0.0000136
2009/03/28 00:00;0.0000139
2009/03/31 00:00;0.0000132
2009/04/03 00:00;0.0000132
2009/04/06 00:00;0.0000135
2009/04/09 00:00;0.0000116
2009/04/12 00:00;0.0000135
2009/04/15 00:00;0.0000131
2009/04/18 00:00;0.0000143
2009/04/21 00:00;0.0000144
2009/04/24 00:00;0.0000132
2009/04/27 00:00;0.0000123
2009/04/30 00:00;0.0000155
2009/05/03 00:00;0.0000134
2009/05/06 00:00;0.0000161
2009/05/09 00:00;0.0000107
2009/05/12 00:00;0.0000149
2009/05/15 00:00;0.0000168
2009/05/18 00:00;0.0000145
2009/05/21 00:00;0.0000104
2009/05/24 00:00;0.0000112
2009/05/27 00:00;0.0000146
2009/05/30 00:00;0.0000121
2009/06/02 00:00;0.0000104
2009/06/05 00:00;0.00000668
2009/06/08 00:00;0.00000844
2009/06/11 00:00;0.0000109
2009/06/14 00:00;0.0000082
2009/06/17 00:00;0.00000902
2009/06/20 00:00;0.00000984
2009/06/23 00:00;0.00000891
2009/06/26 00:00;0.0000104
2009/06/29 00:00;0.00000891
2009/07/02 00:00;0.00000844
2009/07/05 00:00;0.00000937
2009/07/08 00:00;0.00000926
2009/07/11 00:00;0.00000984
2009/07/14 00:00;0.00000844
2009/07/17 00:00;0.00000762
2009/07/20 00:00;0.00000879
2009/07/23 00:00;0.00000773
2009/07/26 00:00;0.00000152
2009/07/29 00:00;0.00000375
2009/08/01 00:00;0.0000027
2009/08/04 00:00;0.0000068
2009/08/07 00:00;0.00000867
2009/08/10 00:00;0.00000961
2009/08/13 00:00;0.00000949
2009/08/16 00:00;0.00000293
2009/08/19 00:00;0.00000176
2009/08/22 00:00;0.000000937
2009/08/25 00:00;0.00000644
2009/08/28 00:00;0.0000075
2009/08/31 00:00;0.000011
2009/09/03 00:00;0.00000703
2009/09/06 00:00;0.00000844
2009/09/09 00:00;0.0000068
2009/09/12 00:00;0.00000832
2009/09/15 00:00;0.00000656
2009/09/18 00:00;0.00000949
2009/09/21 00:00;0.00000867
2009/09/24 00:00;0.00000961
2009/09/27 00:00;0.0000104
2009/09/30 00:00;0.0000102
2009/10/03 00:00;0.0000068
2009/10/06 00:00;0.0000048
2009/10/09 00:00;0.00000914
2009/10/12 00:00;0.00000726
2009/10/15 00:00;0.00000996
2009/10/18 00:00;0.0000075
2009/10/21 00:00;0.00000973
2009/10/24 00:00;0.00000879
2009/10/27 00:00;0.00000773
2009/10/30 00:00;0.00000715
2009/11/02 00:00;0.00000387
2009/11/05 00:00;0.0000075
2009/11/08 00:00;0.0000082
2009/11/11 00:00;0.00000809
2009/11/14 00:00;0.00000973
2009/11/17 00:00;0.0000107
2009/11/20 00:00;0.00000961
2009/11/23 00:00;0.0000112
2009/11/26 00:00;0.00000914
2009/11/29 00:00;0.0000068
2009/12/02 00:00;0.0000115
2009/12/05 00:00;0.00000609
2009/12/08 00:00;0.0000139
2009/12/11 00:00;0.0000146
2009/12/14 00:00;0.0000127
2009/12/17 00:00;0.0000189
2009/12/20 00:00;0.0000205
2009/12/23 00:00;0.0000198
2009/12/26 00:00;0.0000186
2009/12/29 00:00;0.0000192
2010/01/01 00:00;0.0000165
2010/01/04 00:00;0.0000263
2010/01/07 00:00;0.000022
2010/01/10 00:00;0.0000265
2010/01/13 00:00;0.0000242
2010/01/16 00:00;0.0000205
2010/01/19 00:00;0.0000182
2010/01/22 00:00;0.0000229
2010/01/25 00:00;0.000032
2010/01/28 00:00;0.0000272
2010/01/31 00:00;0.0000324
2010/02/03 00:00;0.0000383
2010/02/06 00:00;0.0000407
2010/02/09 00:00;0.0000445
2010/02/12 00:00;0.0000398
2010/02/15 00:00;0.0000548
2010/02/18 00:00;0.0000678
2010/02/21 00:00;0.0000634
2010/02/24 00:00;0.0000842
2010/02/27 00:00;0.0000766
2010/03/02 00:00;0.0000868
2010/03/05 00:00;0.0000775
2010/03/08 00:00;0.0000722
2010/03/11 00:00;0.0000775
2010/03/14 00:00;0.0000664
2010/03/17 00:00;0.0000653
2010/03/20 00:00;0.000102
2010/03/23 00:00;0.00011
2010/03/26 00:00;0.000104
2010/03/29 00:00;0.000103
2010/04/01 00:00;0.000135
2010/04/04 00:00;0.000118
2010/04/07 00:00;0.000138
2010/04/10 00:00;0.000171
2010/04/13 00:00;0.000151
2010/04/16 00:00;0.000185
2010/04/19 00:00;0.000199
2010/04/22 00:00;0.000238
2010/04/25 00:00;0.000227
2010/04/28 00:00;0.000235
2010/05/01 00:00;0.000219
2010/05/04 00:00;0.000196
2010/05/07 00:00;0.000197
2010/05/10 00:00;0.000206
2010/05/13 00:00;0.000196
2010/05/16 00:00;0.000145
2010/05/19 00:00;0.000244
2010/05/22 00:00;0.000267
2010/05/25 00:00;0.000298
2010/05/28 00:00;0.000304
2010/05/31 00:00;0.000296
2010/06/03 00:00;0.000306
2010/06/06 00:00;0.000294
2010/06/09 00:00;0.000315
2010/06/12 00:00;0.000279
2010/06/15 00:00;0.000399
2010/06/18 00:00;0.000301
2010/06/21 00:00;0.00033
2010/06/24 00:00;0.000414
2010/06/27 00:00;0.000362
2010/06/30 00:00;0.000418
2010/07/03 00:00;0.000455
2010/07/06 00:00;0.000463
2010/07/09 00:00;0.00052
2010/07/12 00:00;0.00141
2010/07/15 00:00;0.00332
2010/07/18 00:00;0.00381
2010/07/21 00:00;0.0043
2010/07/24 00:00;0.00394
2010/07/27 00:00;0.00501
2010/07/30 00:00;0.00521
2010/08/02 00:00;0.00727
2010/08/05 00:00;0.00698
2010/08/08 00:00;0.00792
2010/08/11 00:00;0.00895
2010/08/14 00:00;0.0108
2010/08/17 00:00;0.00786
2010/08/20 00:00;0.01
2010/08/23 00:00;0.013
2010/08/26 00:00;0.0125
2010/08/29 00:00;0.0115
2010/09/01 00:00;0.0129
2010/09/04 00:00;0.0131
2010/09/07 00:00;0.011
2010/09/10 00:00;0.0143
2010/09/13 00:00;0.0137
2010/09/16 00:00;0.0159
2010/09/19 00:00;0.0226
2010/09/22 00:00;0.0186
2010/09/25 00:00;0.0217
2010/09/28 00:00;0.0232
2010/10/01 00:00;0.0241
2010/10/04 00:00;0.0238
2010/10/07 00:00;0.0267
2010/10/10 00:00;0.0266
2010/10/13 00:00;0.0273
2010/10/16 00:00;0.0386
2010/10/19 00:00;0.0392
2010/10/22 00:00;0.0385
2010/10/25 00:00;0.0529
2010/10/28 00:00;0.0541
2010/10/31 00:00;0.0659
2010/11/03 00:00;0.0728
2010/11/06 00:00;0.0732
2010/11/09 00:00;0.128
2010/11/12 00:00;0.0909
2010/11/15 00:00;0.117
2010/11/18 00:00;0.14
2010/11/21 00:00;0.109
2010/11/24 00:00;0.149
2010/11/27 00:00;0.147
2010/11/30 00:00;0.199
2010/12/03 00:00;0.182
2010/12/06 00:00;0.227
2010/12/09 00:00;0.237
2010/12/12 00:00;0.25
2010/12/15 00:00;0.257
